timestamp,motor_temperature,tubing_pressure,gas_flow_rate,water_flow_rate
2023-10-27 00:00:00.000,52.367830785530664,25.361208843210633,98.03081807594232,79.29476277179894
2023-10-27 00:00:30.000,49.761487550761245,25.9957114407163,92.64004454883006,78.89482888236434
2023-10-27 00:01:00.000,46.51367672951251,21.973719805448614,91.12090902849313,76.7496325734938
2023-10-27 00:01:30.000,46.89641041586703,20.809778652298803,93.29580056196252,75.60816339620848
2023-10-27 00:02:00.000,46.22025053725516,21.668560893425088,91.48215984942773,73.02957682157214
2023-10-27 00:02:30.000,51.80377917861116,25.96383555900951,94.77665338631489,75.87172042405103
2023-10-27 00:03:00.000,47.95955951478373,24.709846131591863,92.18041062452674,76.74425052177908
2023-10-27 00:03:30.000,46.450881070985716,23.532534489560728,95.75036522902711,75.84666401858117
2023-10-27 00:04:00.000,50.3571940477693,25.392357111059958,93.6008189554666,71.82687372042783
2023-10-27 00:04:30.000,54.27474115500266,24.817327666132087,95.56749473116739,78.30237491117019
2023-10-27 00:05:00.000,53.55974078357154,20.650426790944636,97.24358456409402,78.09468114582958
2023-10-27 00:05:30.000,47.1905698675184,20.430802319963078,95.75100543253127,73.43500846301023
2023-10-27 00:06:00.000,48.07832000718245,24.306264765610642,97.48852446356425,73.5463487251099
2023-10-27 00:06:30.000,54.65999710630708,25.9371808550677,98.03234658620946,73.49935679387002
2023-10-27 00:07:00.000,45.93847204499336,20.174609530936486,91.1396951495765,71.88288561932508
2023-10-27 00:07:30.000,45.434586226821004,25.06312844057251,96.45303826625826,79.3377285001954
2023-10-27 00:08:00.000,47.29191453074039,21.797284477362656,99.26549858905608,78.56124778429324
2023-10-27 00:08:30.000,46.86336467067788,21.050699379500397,97.15221845262393,78.57988111158232
2023-10-27 00:09:00.000,49.0279057305403,21.969832687108948,97.9841475184296,76.84840097928858
2023-10-27 00:09:30.000,47.80510166920278,20.80588169317366,96.37487427201958,77.36115322520114
2023-10-27 00:10:00.000,45.495894603877666,23.635541493932948,97.97635474359211,74.79510592812254
2023-10-27 00:10:30.000,50.187123280985496,20.746397015000316,96.11361902845807,78.43759579776562
2023-10-27 00:11:00.000,51.240894768269186,20.164019470111455,93.60011349931688,79.37043955080524
2023-10-27 00:11:30.000,53.3920060975484,21.897164590008686,90.06143120922405,74.77282649082399
2023-10-27 00:12:00.000,47.843404194768965,23.925422002066107,95.24089286687452,79.07919240859243
2023-10-27 00:12:30.000,54.38129478042566,24.454078550393575,99.35326419510595,70.6571068611742
2023-10-27 00:13:00.000,54.92001611901311,24.66854608531002,96.75497465614204,76.66247315483834
2023-10-27 00:13:30.000,52.05236212685017,23.478521296745814,92.30359475728558,76.13499285426423
2023-10-27 00:14:00.000,50.0378212943708,21.44117858232485,97.50618745872859,74.49920231033309
2023-10-27 00:14:30.000,52.88873391464489,22.85454145126708,97.49707671532491,70.9509897637754
2023-10-27 00:15:00.000,50.98136449312735,23.386962545785405,93.535409565948,78.59354221052571
2023-10-27 00:15:30.000,51.904199787905284,24.362450826833356,98.00465504583099,76.38310729005528
2023-10-27 00:16:00.000,50.67636143327478,24.612383992836172,98.24021839849085,79.8596384404408
2023-10-27 00:16:30.000,51.64245075213221,21.07265917305563,98.60707492287332,79.66287437203982
2023-10-27 00:17:00.000,50.31940957464083,20.26334800559518,90.5016792730006,75.92561525669572
2023-10-27 00:17:30.000,46.87801800979436,23.971920224943435,91.34780294327663,74.59320499626506
2023-10-27 00:18:00.000,47.75942003663845,23.915147668421362,95.77083199453949,75.5161748248546
2023-10-27 00:18:30.000,50.110390591431226,20.297306447973963,92.29819928084979,77.00132883092756
2023-10-27 00:19:00.000,52.324313822264756,20.308461329261405,95.67045809623426,78.99960872229117
2023-10-27 00:19:30.000,49.010746241456665,24.13139731249137,91.7233897422246,78.15445355341656
2023-10-27 00:20:00.000,49.32368326632026,21.666655750539146,97.65622860101635,78.10061290260101
2023-10-27 00:20:30.000,46.378218595879815,24.69418408190228,98.90624956135788,78.78511695789813
2023-10-27 00:21:00.000,47.43811095991201,25.49192408660487,90.38390057932875,71.7435498027554
2023-10-27 00:21:30.000,51.46803355156517,20.924370923884506,99.37284373848398,75.79322823963659
2023-10-27 00:22:00.000,47.7782988305677,24.108953879071308,93.10981348289306,75.4383470890124
2023-10-27 00:22:30.000,46.95924924919977,21.804569667031494,94.72873748293776,77.71155504416748
2023-10-27 00:23:00.000,50.50394774642058,23.993506680983536,90.91058234187227,70.51883060727536
2023-10-27 00:23:30.000,50.79093790278637,24.81791349848062,92.7838354277821,75.4361298072821
2023-10-27 00:24:00.000,47.381468603449406,23.734755841368244,97.86047603266525,70.96306647469429
2023-10-27 00:24:30.000,52.85092946702696,24.224089260949526,94.9105025913166,73.60587949877747
2023-10-27 00:25:00.000,45.80403421948116,23.676900126650267,96.43882072226768,74.79103987134275
2023-10-27 00:25:30.000,46.05267861665434,22.083784206006616,96.84513677375699,74.2089510235139
2023-10-27 00:26:00.000,53.820527765718175,22.285726004835162,91.80158887089323,75.26608237188782
2023-10-27 00:26:30.000,50.52695258117931,25.731819106446878,93.70285595995938,77.57142686462677
2023-10-27 00:27:00.000,45.812889280475225,20.39940270782586,99.34850830001676,70.67094497401587
2023-10-27 00:27:30.000,47.37924360062467,21.51290304599558,98.66423152574143,71.24327332914103
2023-10-27 00:28:00.000,53.62804189802642,25.168479572459066,97.44725037414874,79.26927179536236
2023-10-27 00:28:30.000,53.217813744174514,20.932229098429758,95.95025806777949,77.05052107102162
2023-10-27 00:29:00.000,53.47826271446126,20.552854309213565,99.05683461542026,73.00873524824776
2023-10-27 00:29:30.000,50.49196355863967,22.229380755503172,99.90520099767659,74.88960226553168
2023-10-27 00:30:00.000,52.45852468045263,23.703124825778467,98.26941147491786,76.77297247717095
2023-10-27 00:30:30.000,48.97179841205767,23.0555091801985,92.108086543226,70.6575084168666
2023-10-27 00:31:00.000,46.62967173762108,25.39332839202038,97.27333883438772,73.6179893176509
2023-10-27 00:31:30.000,45.14797545078019,23.950554890923954,99.14662616615655,72.78955732059441
2023-10-27 00:32:00.000,53.601299923731574,23.52445619953317,93.26541814571875,77.1888355027135
2023-10-27 00:32:30.000,50.83633528182779,23.311806045061793,96.95123841166925,75.9501659931714
2023-10-27 00:33:00.000,53.66110755796515,21.786476423138854,91.13194411383913,72.65928562713547
2023-10-27 00:33:30.000,49.81987081973209,25.70179062175606,93.1797076665489,76.58619915215448
2023-10-27 00:34:00.000,54.20576615801323,24.664416469156954,99.09717174462466,76.52837034733275
2023-10-27 00:34:30.000,45.39716369961683,21.80203987045636,95.51631165884471,76.79439577938123
2023-10-27 00:35:00.000,53.082148758269845,20.734027223521977,95.63473878500523,75.56084979135352
2023-10-27 00:35:30.000,53.53922148675278,21.935889108966702,95.81875727323316,72.2758769758307
2023-10-27 00:36:00.000,48.52145778346581,23.808112763211454,91.08988996837836,70.36516586550594
2023-10-27 00:36:30.000,45.44005528951145,22.715443228901126,99.46081896440921,77.89816794740149
2023-10-27 00:37:00.000,50.89465518657138,21.21966064363257,93.73644746817806,77.74535365756145
2023-10-27 00:37:30.000,48.129854179937006,21.530004020863508,96.3718837827838,72.78194739792364
2023-10-27 00:38:00.000,50.84058999915766,22.661739309459843,97.82049498216915,75.44821867000478
2023-10-27 00:38:30.000,48.2529381769694,21.732301039530213,93.07430432092316,71.24638682158007
2023-10-27 00:39:00.000,52.91395660712451,21.82126892298441,90.95711019690717,73.75589887043719
2023-10-27 00:39:30.000,51.57788130278797,21.176003201534012,97.86755974336556,71.43311706564859
2023-10-27 00:40:00.000,45.3484279754098,23.358715203793842,97.28679067293389,75.18125880261776
2023-10-27 00:40:30.000,52.952456326166846,23.574506496049864,96.10459045192802,71.99836205800261
2023-10-27 00:41:00.000,46.92706081067277,25.37542761168411,96.84976439046577,78.14978013706778
2023-10-27 00:41:30.000,45.823506100054146,20.283412676978287,91.63718309129172,73.45117271100534
2023-10-27 00:42:00.000,45.94456886398565,24.295148540884732,96.41064901041398,78.44738399312043
2023-10-27 00:42:30.000,49.30317581400938,21.043008131995432,91.38747089144255,73.200632854247
2023-10-27 00:43:00.000,46.62559870315471,23.753425536771832,99.5027415961637,77.54494091960467
2023-10-27 00:43:30.000,53.76852467745072,20.230080681649206,91.19487983783851,74.98152140527826
2023-10-27 00:44:00.000,54.8528132582975,22.598348566660302,93.6226050887539,77.6731248189009
2023-10-27 00:44:30.000,51.20983920712168,20.29094488608448,98.74487847374583,74.8212191867851
2023-10-27 00:45:00.000,46.340200400312334,20.533854066209233,90.46351927454266,70.08686627950249
2023-10-27 00:45:30.000,54.58816428719337,21.36639788513284,97.10516569186119,79.94537621227585
2023-10-27 00:46:00.000,51.56747510039144,20.761150329573518,97.42444725503202,76.26891613860506
2023-10-27 00:46:30.000,47.826212005422704,24.83968026441488,94.773577514981,75.73644354902356
2023-10-27 00:47:00.000,53.681510993963336,23.503070909785546,98.15696704358102,71.7462094041972
2023-10-27 00:47:30.000,47.731656155276006,23.91762032006195,95.81899443874805,70.93550518135852
2023-10-27 00:48:00.000,52.362684372750095,25.386098671621898,93.99819165569244,71.1034248345721
2023-10-27 00:48:30.000,49.32621931687838,20.935859174235112,94.28297147799996,75.34068010240918
2023-10-27 00:49:00.000,54.57472084032141,25.144178317202865,97.11654469712467,71.43208830536474
2023-10-27 00:49:30.000,48.954053127490724,21.426645410084372,98.30733056640426,70.0841825582939
2023-10-27 00:50:00.000,50.30237317617231,20.356446932337448,91.11938087868586,70.53249358803377
2023-10-27 00:50:30.000,49.54846558103547,22.73608708136247,91.59795821193177,78.25933677386588
2023-10-27 00:51:00.000,54.287107842223634,21.67222700026153,90.85837400558505,78.79566562314656
2023-10-27 00:51:30.000,48.48179912492179,24.40450937211942,90.54389759621618,72.24076229580416
2023-10-27 00:52:00.000,52.150620953233634,23.08198929447111,96.95377719253739,75.30325353964571
2023-10-27 00:52:30.000,53.357936486214086,23.927179058917247,97.70551050436431,70.02850185623913
2023-10-27 00:53:00.000,52.49091074516583,25.88751693795255,94.85160029190432,74.93288386448619
2023-10-27 00:53:30.000,54.3745956184407,22.90693110016791,92.46549139260058,77.92657903829384
2023-10-27 00:54:00.000,45.515884209868176,25.34222562916432,94.84876938038144,70.38794781242304
2023-10-27 00:54:30.000,45.70673081415972,24.7464795270199,96.7819790899908,76.30104065081174
2023-10-27 00:55:00.000,45.81536536021886,23.63246588721901,98.30994821056227,70.6156959673806
2023-10-27 00:55:30.000,49.24152334344995,20.84918964907474,92.03517822298389,71.11362794383916
2023-10-27 00:56:00.000,52.91734120400469,25.36984873150335,92.14403190694472,78.31329248931908
2023-10-27 00:56:30.000,48.20460241401578,25.620098220876997,96.11574158911976,72.37294771275316
2023-10-27 00:57:00.000,45.4299782527802,25.420539355980114,94.73306701394449,72.61130445000437
2023-10-27 00:57:30.000,51.43967454443421,20.353447398521098,92.39383976475779,77.31702319249965
2023-10-27 00:58:00.000,46.67057543462734,20.015281826098068,98.57185250856121,79.84817629738643
2023-10-27 00:58:30.000,53.5127725525607,25.635703994871704,94.52964653420216,76.95220103908441
2023-10-27 00:59:00.000,50.66052238445479,24.006390206533265,90.90293614386017,70.7419906668166
2023-10-27 00:59:30.000,48.48536798498797,24.097006274374362,96.26048269957131,70.19170503921767
2023-10-27 01:00:00.000,53.431062716017514,22.57099257542678,98.48276375249655,72.42731333537718
2023-10-27 01:00:30.000,52.90987572221497,20.080844762691306,95.62584700075021,78.57707636041506
2023-10-27 01:01:00.000,50.78677559803738,23.16068826811133,91.01271310012666,75.97800420847588
2023-10-27 01:01:30.000,45.555413186324465,22.55036261615033,90.60566385425156,75.90616704114778
2023-10-27 01:02:00.000,51.22025655620982,25.95952759708863,96.58774051625026,70.05869178578662
2023-10-27 01:02:30.000,48.32093213947445,24.6693449627867,92.83217360745775,75.09489602317757
2023-10-27 01:03:00.000,51.24508861406228,25.967780778784658,91.91364668457405,77.88639939608889
2023-10-27 01:03:30.000,46.90601034543937,21.177978081490533,98.23684377691659,71.60946703584581
2023-10-27 01:04:00.000,53.2857860405314,25.6852693754633,95.46565290347722,73.23109917749207
2023-10-27 01:04:30.000,46.080180812549,20.634575662181156,95.73704462782142,79.97634630436688
2023-10-27 01:05:00.000,49.45930080495488,25.333136532079873,94.79042850446092,73.84749216520854
2023-10-27 01:05:30.000,48.4651587922919,23.289017856670963,97.98685053350621,71.00002632343805
2023-10-27 01:06:00.000,48.09223731195206,22.082633071941938,93.57958956610474,77.5137443514637
2023-10-27 01:06:30.000,49.258077197315004,25.55375744863117,90.29220038657314,71.29798041040775
2023-10-27 01:07:00.000,47.96502381819693,22.893970821900048,94.39507391665286,70.27666475726721
2023-10-27 01:07:30.000,45.89763122051499,22.014393182145483,93.04998987468983,73.75966669455428
2023-10-27 01:08:00.000,52.224538783354575,23.223661515628482,98.14081748481637,73.66379775820646
2023-10-27 01:08:30.000,54.09352583887912,22.85812454452926,91.5919635570063,71.72538042576952
2023-10-27 01:09:00.000,47.19696851168843,20.319809281060504,93.01667736335034,79.82501800738402
2023-10-27 01:09:30.000,53.734684843436504,20.909287417787787,96.65543265504631,79.96525632613029
2023-10-27 01:10:00.000,52.728292901773166,24.685658785459573,93.63041150160807,73.89220214526686
2023-10-27 01:10:30.000,54.58150696335875,25.96041193110615,92.42320308295795,73.63687493427614
2023-10-27 01:11:00.000,50.36928899522473,24.001659038914212,96.93222606271416,72.1391233250073
2023-10-27 01:11:30.000,51.43067106472104,23.325176066713052,98.03701001122272,76.94546759407197
2023-10-27 01:12:00.000,51.16535142225843,23.851255160927668,91.44684916427477,79.80022691182967
2023-10-27 01:12:30.000,53.95095935678618,21.96655318939689,91.9801186646015,70.14092539497568
2023-10-27 01:13:00.000,49.89483896361082,21.902122183394653,99.26627800767702,74.88747001858974
2023-10-27 01:13:30.000,49.2550496137047,25.092465848053966,99.09803731822484,75.51435497143899
2023-10-27 01:14:00.000,49.351439589128205,25.076381307573314,96.14878723315415,79.67073487762505
2023-10-27 01:14:30.000,45.180855631631175,24.987195269612997,90.29015345971987,75.03746683498872
2023-10-27 01:15:00.000,54.11343514315219,21.426325369012734,99.63487772278609,71.00630887012947
2023-10-27 01:15:30.000,53.12582492955126,20.49927816445245,96.40829634401986,77.10768808931743
2023-10-27 01:16:00.000,48.26109815414364,23.66431120871529,91.08444483526213,78.39590099309933
2023-10-27 01:16:30.000,53.359733587208176,24.414688761160363,96.5551057956229,71.35895028502584
2023-10-27 01:17:00.000,53.675810306252444,23.839680986965273,93.04311039740509,71.98687859718376
2023-10-27 01:17:30.000,53.93639363126901,21.01130859934525,93.89704527445122,75.40004849097186
2023-10-27 01:18:00.000,49.61230687962878,24.31491178349484,90.7804413975204,74.76038132717612
2023-10-27 01:18:30.000,53.00413209583283,22.965400974614205,93.89724433605974,71.09730858374562
2023-10-27 01:19:00.000,53.9827557558506,24.959519222762054,99.1788740945799,79.8935219106883
2023-10-27 01:19:30.000,45.913753044535184,20.145270999096844,92.04121619904106,73.26631507236306
2023-10-27 01:20:00.000,46.80389471482298,24.207221617986637,92.46982174863344,74.34729739168768
2023-10-27 01:20:30.000,53.25377307494939,25.24499787309058,90.0743810860031,70.557600329217
2023-10-27 01:21:00.000,45.39842923988927,23.796232697521,94.01935888893213,79.1938382367902
2023-10-27 01:21:30.000,50.1919321471467,24.539038467675937,91.00712580366962,72.19120271013061
2023-10-27 01:22:00.000,46.314066672342854,25.291701417784882,99.0809005608714,75.25313751387284
2023-10-27 01:22:30.000,49.34397051115133,25.680116833794134,92.49038620661457,75.36279185928875
2023-10-27 01:23:00.000,50.916284711804536,22.11616701554629,99.05908124926634,76.40170233828196
2023-10-27 01:23:30.000,50.28412938525153,24.747460871180884,96.99018383003322,75.08488108707542
2023-10-27 01:24:00.000,47.62260477323516,21.917185724840547,90.29259837635458,74.30429199714837
2023-10-27 01:24:30.000,45.114229777832456,22.20896529780852,97.06336706584008,75.13887146410637
2023-10-27 01:25:00.000,49.806911766476574,25.11173946534623,95.05711188769386,77.11392994673044
2023-10-27 01:25:30.000,52.93740941724911,24.91678465699392,92.61806726623308,76.0914712038863
2023-10-27 01:26:00.000,49.78329318993137,22.294637778017282,93.07915619943083,73.06532359809171
2023-10-27 01:26:30.000,53.57514297564884,22.5733366676745,90.5497629410222,76.23311124819418
2023-10-27 01:27:00.000,54.39931405229091,25.13876000749701,97.35642078777855,73.02990411266296
2023-10-27 01:27:30.000,54.57297595360324,21.842422060302365,90.05575946137039,74.74016154713415
2023-10-27 01:28:00.000,48.94400011381364,25.093520666434152,99.8839001671966,76.98044656867604
2023-10-27 01:28:30.000,49.12993144474588,22.567071453893487,90.56241617907456,74.56657413393037
2023-10-27 01:29:00.000,54.64338008841881,23.161703114570503,99.27412378445106,74.58730723942035
2023-10-27 01:29:30.000,48.95950664362725,25.904709991477333,98.11453596965278,75.2996056164267
2023-10-27 01:30:00.000,45.26150489287291,21.26813579017436,93.1499560166544,79.16702882181022
2023-10-27 01:30:30.000,47.158814330750815,25.371563998683417,93.71504820370336,73.6874361337635
2023-10-27 01:31:00.000,51.96580001811503,23.696932507247276,93.53558195822414,74.61794786323983
2023-10-27 01:31:30.000,48.98366454409724,21.995753338556153,98.92354136401042,76.39372059337123
2023-10-27 01:32:00.000,50.11492093454688,22.20943915946063,92.54809757082477,71.10580186171302
2023-10-27 01:32:30.000,47.92902258700152,20.31305823929677,92.31499660790502,75.04672002727929
2023-10-27 01:33:00.000,46.10270442766312,25.972045759729316,97.46167545145013,78.62958338463176
2023-10-27 01:33:30.000,51.34161048614251,21.276502448258757,93.83978568235193,76.50101838206425
2023-10-27 01:34:00.000,52.483934553015125,25.76004789853119,91.28246412905939,70.9280619049852
2023-10-27 01:34:30.000,54.93184293002583,22.63936987117828,93.1453761142591,77.95632244759639
2023-10-27 01:35:00.000,47.729665752373386,21.531678121177354,97.78722581348656,78.58197582830763
2023-10-27 01:35:30.000,54.62389924131423,20.23477658708098,95.33004940371143,77.63951660206311
